Index	UID	Province/State	County	Combined_Key
502	84013225	Georgia	Peach	Peach, Georgia, US
503	84013227	Georgia	Pickens	Pickens, Georgia, US
504	84013229	Georgia	Pierce	Pierce, Georgia, US
505	84013231	Georgia	Pike	Pike, Georgia, US
506	84013233	Georgia	Polk	Polk, Georgia, US
507	84013235	Georgia	Pulaski	Pulaski, Georgia, US
508	84013237	Georgia	Putnam	Putnam, Georgia, US
509	84013239	Georgia	Quitman	Quitman, Georgia, US
510	84013241	Georgia	Rabun	Rabun, Georgia, US
511	84013243	Georgia	Randolph	Randolph, Georgia, US
512	84013245	Georgia	Richmond	Richmond, Georgia, US
513	84013247	Georgia	Rockdale	Rockdale, Georgia, US
514	84013249	Georgia	Schley	Schley, Georgia, US
515	84013251	Georgia	Screven	Screven, Georgia, US
516	84013253	Georgia	Seminole	Seminole, Georgia, US
517	84013255	Georgia	Spalding	Spalding, Georgia, US
518	84013257	Georgia	Stephens	Stephens, Georgia, US
519	84013259	Georgia	Stewart	Stewart, Georgia, US
520	84013261	Georgia	Sumter	Sumter, Georgia, US
521	84013263	Georgia	Talbot	Talbot, Georgia, US
522	84013265	Georgia	Taliaferro	Taliaferro, Georgia, US
523	84013267	Georgia	Tattnall	Tattnall, Georgia, US
524	84013269	Georgia	Taylor	Taylor, Georgia, US
525	84013271	Georgia	Telfair	Telfair, Georgia, US
526	84013273	Georgia	Terrell	Terrell, Georgia, US
527	84013275	Georgia	Thomas	Thomas, Georgia, US
528	84013277	Georgia	Tift	Tift, Georgia, US
529	84013279	Georgia	Toombs	Toombs, Georgia, US
530	84013281	Georgia	Towns	Towns, Georgia, US
531	84013283	Georgia	Treutlen	Treutlen, Georgia, US
532	84013285	Georgia	Troup	Troup, Georgia, US
533	84013287	Georgia	Turner	Turner, Georgia, US
534	84013289	Georgia	Twiggs	Twiggs, Georgia, US
535	84013291	Georgia	Union	Union, Georgia, US
536	84013293	Georgia	Upson	Upson, Georgia, US
537	84013295	Georgia	Walker	Walker, Georgia, US
538	84013297	Georgia	Walton	Walton, Georgia, US
539	84013299	Georgia	Ware	Ware, Georgia, US
540	84013301	Georgia	Warren	Warren, Georgia, US
541	84013303	Georgia	Washington	Washington, Georgia, US
542	84013305	Georgia	Wayne	Wayne, Georgia, US
543	84013307	Georgia	Webster	Webster, Georgia, US
544	84013309	Georgia	Wheeler	Wheeler, Georgia, US
545	84013311	Georgia	White	White, Georgia, US
546	84013313	Georgia	Whitfield	Whitfield, Georgia, US
547	84013315	Georgia	Wilcox	Wilcox, Georgia, US
548	84013317	Georgia	Wilkes	Wilkes, Georgia, US
549	84013319	Georgia	Wilkinson	Wilkinson, Georgia, US
550	84013321	Georgia	Worth	Worth, Georgia, US
551	84015001	Hawaii	Hawaii	Hawaii, Hawaii, US
552	84015003	Hawaii	Honolulu	Honolulu, Hawaii, US
553	84015005	Hawaii	Kalawao	Kalawao, Hawaii, US
554	84015007	Hawaii	Kauai	Kauai, Hawaii, US
555	84015009	Hawaii	Maui	Maui, Hawaii, US
556	84016001	Idaho	Ada	Ada, Idaho, US
557	84016003	Idaho	Adams	Adams, Idaho, US
558	84016005	Idaho	Bannock	Bannock, Idaho, US
559	84016007	Idaho	Bear Lake	Bear Lake, Idaho, US
560	84016009	Idaho	Benewah	Benewah, Idaho, US
561	84016011	Idaho	Bingham	Bingham, Idaho, US
562	84016013	Idaho	Blaine	Blaine, Idaho, US
563	84016015	Idaho	Boise	Boise, Idaho, US
564	84016017	Idaho	Bonner	Bonner, Idaho, US
565	84016019	Idaho	Bonneville	Bonneville, Idaho, US
566	84016021	Idaho	Boundary	Boundary, Idaho, US
567	84016023	Idaho	Butte	Butte, Idaho, US
568	84016025	Idaho	Camas	Camas, Idaho, US
569	84016027	Idaho	Canyon	Canyon, Idaho, US
570	84016029	Idaho	Caribou	Caribou, Idaho, US
571	84016031	Idaho	Cassia	Cassia, Idaho, US
572	84016033	Idaho	Clark	Clark, Idaho, US
573	84016035	Idaho	Clearwater	Clearwater, Idaho, US
574	84016037	Idaho	Custer	Custer, Idaho, US
575	84016039	Idaho	Elmore	Elmore, Idaho, US
576	84016041	Idaho	Franklin	Franklin, Idaho, US
577	84016043	Idaho	Fremont	Fremont, Idaho, US
578	84016045	Idaho	Gem	Gem, Idaho, US
579	84016047	Idaho	Gooding	Gooding, Idaho, US
580	84016049	Idaho	Idaho	Idaho, Idaho, US
581	84016051	Idaho	Jefferson	Jefferson, Idaho, US
582	84016053	Idaho	Jerome	Jerome, Idaho, US
583	84016055	Idaho	Kootenai	Kootenai, Idaho, US
584	84016057	Idaho	Latah	Latah, Idaho, US
585	84016059	Idaho	Lemhi	Lemhi, Idaho, US
586	84016061	Idaho	Lewis	Lewis, Idaho, US
587	84016063	Idaho	Lincoln	Lincoln, Idaho, US
588	84016065	Idaho	Madison	Madison, Idaho, US
589	84016067	Idaho	Minidoka	Minidoka, Idaho, US
590	84016069	Idaho	Nez Perce	Nez Perce, Idaho, US
591	84016071	Idaho	Oneida	Oneida, Idaho, US
592	84016073	Idaho	Owyhee	Owyhee, Idaho, US
593	84016075	Idaho	Payette	Payette, Idaho, US
594	84016077	Idaho	Power	Power, Idaho, US
595	84016079	Idaho	Shoshone	Shoshone, Idaho, US
596	84016081	Idaho	Teton	Teton, Idaho, US
597	84016083	Idaho	Twin Falls	Twin Falls, Idaho, US
598	84016085	Idaho	Valley	Valley, Idaho, US
599	84016087	Idaho	Washington	Washington, Idaho, US
600	84017001	Illinois	Adams	Adams, Illinois, US
601	84017003	Illinois	Alexander	Alexander, Illinois, US
602	84017005	Illinois	Bond	Bond, Illinois, US
603	84017007	Illinois	Boone	Boone, Illinois, US
604	84017009	Illinois	Brown	Brown, Illinois, US
605	84017011	Illinois	Bureau	Bureau, Illinois, US
606	84017013	Illinois	Calhoun	Calhoun, Illinois, US
607	84017015	Illinois	Carroll	Carroll, Illinois, US
608	84017017	Illinois	Cass	Cass, Illinois, US
609	84017019	Illinois	Champaign	Champaign, Illinois, US
610	84017021	Illinois	Christian	Christian, Illinois, US
611	84017023	Illinois	Clark	Clark, Illinois, US
612	84017025	Illinois	Clay	Clay, Illinois, US
613	84017027	Illinois	Clinton	Clinton, Illinois, US
614	84017029	Illinois	Coles	Coles, Illinois, US
615	84017031	Illinois	Cook	Cook, Illinois, US
616	84017033	Illinois	Crawford	Crawford, Illinois, US
617	84017035	Illinois	Cumberland	Cumberland, Illinois, US
618	84017037	Illinois	DeKalb	DeKalb, Illinois, US
619	84017039	Illinois	De Witt	De Witt, Illinois, US
620	84017041	Illinois	Douglas	Douglas, Illinois, US
621	84017043	Illinois	DuPage	DuPage, Illinois, US
622	84017045	Illinois	Edgar	Edgar, Illinois, US
623	84017047	Illinois	Edwards	Edwards, Illinois, US
624	84017049	Illinois	Effingham	Effingham, Illinois, US
625	84017051	Illinois	Fayette	Fayette, Illinois, US
626	84017053	Illinois	Ford	Ford, Illinois, US
627	84017055	Illinois	Franklin	Franklin, Illinois, US
628	84017057	Illinois	Fulton	Fulton, Illinois, US
629	84017059	Illinois	Gallatin	Gallatin, Illinois, US
630	84017061	Illinois	Greene	Greene, Illinois, US
631	84017063	Illinois	Grundy	Grundy, Illinois, US
632	84017065	Illinois	Hamilton	Hamilton, Illinois, US
633	84017067	Illinois	Hancock	Hancock, Illinois, US
634	84017069	Illinois	Hardin	Hardin, Illinois, US
635	84017071	Illinois	Henderson	Henderson, Illinois, US
636	84017073	Illinois	Henry	Henry, Illinois, US
637	84017075	Illinois	Iroquois	Iroquois, Illinois, US
638	84017077	Illinois	Jackson	Jackson, Illinois, US
639	84017079	Illinois	Jasper	Jasper, Illinois, US
640	84017081	Illinois	Jefferson	Jefferson, Illinois, US
641	84017083	Illinois	Jersey	Jersey, Illinois, US
642	84017085	Illinois	Jo Daviess	Jo Daviess, Illinois, US
643	84017087	Illinois	Johnson	Johnson, Illinois, US
644	84017089	Illinois	Kane	Kane, Illinois, US
645	84017091	Illinois	Kankakee	Kankakee, Illinois, US
646	84017093	Illinois	Kendall	Kendall, Illinois, US
647	84017095	Illinois	Knox	Knox, Illinois, US
648	84017097	Illinois	Lake	Lake, Illinois, US
649	84017099	Illinois	LaSalle	LaSalle,Illinois,US
650	84017101	Illinois	Lawrence	Lawrence, Illinois, US
651	84017103	Illinois	Lee	Lee, Illinois, US
652	84017105	Illinois	Livingston	Livingston, Illinois, US
653	84017107	Illinois	Logan	Logan, Illinois, US
654	84017109	Illinois	McDonough	McDonough, Illinois, US
655	84017111	Illinois	McHenry	McHenry, Illinois, US
656	84017113	Illinois	McLean	McLean, Illinois, US
657	84017115	Illinois	Macon	Macon, Illinois, US
658	84017117	Illinois	Macoupin	Macoupin, Illinois, US
659	84017119	Illinois	Madison	Madison, Illinois, US
660	84017121	Illinois	Marion	Marion, Illinois, US
661	84017123	Illinois	Marshall	Marshall, Illinois, US
662	84017125	Illinois	Mason	Mason, Illinois, US
663	84017127	Illinois	Massac	Massac, Illinois, US
664	84017129	Illinois	Menard	Menard, Illinois, US
665	84017131	Illinois	Mercer	Mercer, Illinois, US
666	84017133	Illinois	Monroe	Monroe, Illinois, US
667	84017135	Illinois	Montgomery	Montgomery, Illinois, US
668	84017137	Illinois	Morgan	Morgan, Illinois, US
669	84017139	Illinois	Moultrie	Moultrie, Illinois, US
670	84017141	Illinois	Ogle	Ogle, Illinois, US
671	84017143	Illinois	Peoria	Peoria, Illinois, US
672	84017145	Illinois	Perry	Perry, Illinois, US
673	84017147	Illinois	Piatt	Piatt, Illinois, US
674	84017149	Illinois	Pike	Pike, Illinois, US
675	84017151	Illinois	Pope	Pope, Illinois, US
676	84017153	Illinois	Pulaski	Pulaski, Illinois, US
677	84017155	Illinois	Putnam	Putnam, Illinois, US
678	84017157	Illinois	Randolph	Randolph, Illinois, US
679	84017159	Illinois	Richland	Richland, Illinois, US
680	84017161	Illinois	Rock Island	Rock Island, Illinois, US
681	84017163	Illinois	St. Clair	St. Clair, Illinois, US
682	84017165	Illinois	Saline	Saline, Illinois, US
683	84017167	Illinois	Sangamon	Sangamon, Illinois, US
684	84017169	Illinois	Schuyler	Schuyler, Illinois, US
685	84017171	Illinois	Scott	Scott, Illinois, US
686	84017173	Illinois	Shelby	Shelby, Illinois, US
687	84017175	Illinois	Stark	Stark, Illinois, US
688	84017177	Illinois	Stephenson	Stephenson, Illinois, US
689	84017179	Illinois	Tazewell	Tazewell, Illinois, US
690	84017181	Illinois	Union	Union, Illinois, US
691	84017183	Illinois	Vermilion	Vermilion, Illinois, US
692	84017185	Illinois	Wabash	Wabash, Illinois, US
693	84017187	Illinois	Warren	Warren, Illinois, US
694	84017189	Illinois	Washington	Washington, Illinois, US
695	84017191	Illinois	Wayne	Wayne, Illinois, US
696	84017193	Illinois	White	White, Illinois, US
697	84017195	Illinois	Whiteside	Whiteside, Illinois, US
698	84017197	Illinois	Will	Will, Illinois, US
699	84017199	Illinois	Williamson	Williamson, Illinois, US
700	84017201	Illinois	Winnebago	Winnebago, Illinois, US
701	84017203	Illinois	Woodford	Woodford, Illinois, US
702	84018001	Indiana	Adams	Adams, Indiana, US
703	84018003	Indiana	Allen	Allen, Indiana, US
704	84018005	Indiana	Bartholomew	Bartholomew, Indiana, US
705	84018007	Indiana	Benton	Benton, Indiana, US
706	84018009	Indiana	Blackford	Blackford, Indiana, US
707	84018011	Indiana	Boone	Boone, Indiana, US
708	84018013	Indiana	Brown	Brown, Indiana, US
709	84018015	Indiana	Carroll	Carroll,Indiana,US
710	84018017	Indiana	Cass	Cass, Indiana, US
711	84018019	Indiana	Clark	Clark, Indiana, US
712	84018021	Indiana	Clay	Clay, Indiana, US
713	84018023	Indiana	Clinton	Clinton, Indiana, US
714	84018025	Indiana	Crawford	Crawford, Indiana, US
715	84018027	Indiana	Daviess	Daviess, Indiana, US
716	84018029	Indiana	Dearborn	Dearborn, Indiana, US
717	84018031	Indiana	Decatur	Decatur, Indiana, US
718	84018033	Indiana	DeKalb	DeKalb, Indiana, US
719	84018035	Indiana	Delaware	Delaware, Indiana, US
720	84018037	Indiana	Dubois	Dubois, Indiana, US
721	84018039	Indiana	Elkhart	Elkhart, Indiana, US
722	84018041	Indiana	Fayette	Fayette, Indiana, US
723	84018043	Indiana	Floyd	Floyd, Indiana, US
724	84018045	Indiana	Fountain	Fountain, Indiana, US
725	84018047	Indiana	Franklin	Franklin, Indiana, US
726	84018049	Indiana	Fulton	Fulton, Indiana, US
727	84018051	Indiana	Gibson	Gibson, Indiana, US
728	84018053	Indiana	Grant	Grant, Indiana, US
729	84018055	Indiana	Greene	Greene, Indiana, US
730	84018057	Indiana	Hamilton	Hamilton, Indiana, US
731	84018059	Indiana	Hancock	Hancock, Indiana, US
732	84018061	Indiana	Harrison	Harrison, Indiana, US
733	84018063	Indiana	Hendricks	Hendricks, Indiana, US
734	84018065	Indiana	Henry	Henry, Indiana, US
735	84018067	Indiana	Howard	Howard, Indiana, US
736	84018069	Indiana	Huntington	Huntington, Indiana, US
737	84018071	Indiana	Jackson	Jackson, Indiana, US
738	84018073	Indiana	Jasper	Jasper, Indiana, US
739	84018075	Indiana	Jay	Jay, Indiana, US
740	84018077	Indiana	Jefferson	Jefferson, Indiana, US
741	84018079	Indiana	Jennings	Jennings, Indiana, US
742	84018081	Indiana	Johnson	Johnson, Indiana, US
743	84018083	Indiana	Knox	Knox, Indiana, US
744	84018085	Indiana	Kosciusko	Kosciusko, Indiana, US
745	84018087	Indiana	LaGrange	LaGrange, Indiana, US
746	84018089	Indiana	Lake	Lake, Indiana, US
747	84018091	Indiana	LaPorte	LaPorte, Indiana, US
748	84018093	Indiana	Lawrence	Lawrence, Indiana, US
749	84018095	Indiana	Madison	Madison, Indiana, US
750	84018097	Indiana	Marion	Marion, Indiana, US
751	84018099	Indiana	Marshall	Marshall, Indiana, US
752	84018101	Indiana	Martin	Martin, Indiana, US
753	84018103	Indiana	Miami	Miami, Indiana, US
754	84018105	Indiana	Monroe	Monroe, Indiana, US
755	84018107	Indiana	Montgomery	Montgomery, Indiana, US
756	84018109	Indiana	Morgan	Morgan, Indiana, US
757	84018111	Indiana	Newton	Newton, Indiana, US
758	84018113	Indiana	Noble	Noble, Indiana, US
759	84018115	Indiana	Ohio	Ohio, Indiana, US
760	84018117	Indiana	Orange	Orange, Indiana, US
761	84018119	Indiana	Owen	Owen, Indiana, US
762	84018121	Indiana	Parke	Parke, Indiana, US
763	84018123	Indiana	Perry	Perry, Indiana, US
764	84018125	Indiana	Pike	Pike, Indiana, US
765	84018127	Indiana	Porter	Porter, Indiana, US
766	84018129	Indiana	Posey	Posey, Indiana, US
767	84018131	Indiana	Pulaski	Pulaski, Indiana, US
768	84018133	Indiana	Putnam	Putnam, Indiana, US
769	84018135	Indiana	Randolph	Randolph, Indiana, US
770	84018137	Indiana	Ripley	Ripley, Indiana, US
771	84018139	Indiana	Rush	Rush, Indiana, US
772	84018141	Indiana	St. Joseph	St. Joseph, Indiana, US
773	84018143	Indiana	Scott	Scott, Indiana, US
774	84018145	Indiana	Shelby	Shelby, Indiana, US
775	84018147	Indiana	Spencer	Spencer, Indiana, US
776	84018149	Indiana	Starke	Starke, Indiana, US
777	84018151	Indiana	Steuben	Steuben, Indiana, US
778	84018153	Indiana	Sullivan	Sullivan, Indiana, US
779	84018155	Indiana	Switzerland	Switzerland, Indiana, US
780	84018157	Indiana	Tippecanoe	Tippecanoe, Indiana, US
781	84018159	Indiana	Tipton	Tipton, Indiana, US
782	84018161	Indiana	Union	Union, Indiana, US
783	84018163	Indiana	Vanderburgh	Vanderburgh, Indiana, US
784	84018165	Indiana	Vermillion	Vermillion, Indiana, US
785	84018167	Indiana	Vigo	Vigo, Indiana, US
786	84018169	Indiana	Wabash	Wabash, Indiana, US
787	84018171	Indiana	Warren	Warren, Indiana, US
788	84018173	Indiana	Warrick	Warrick, Indiana, US
789	84018175	Indiana	Washington	Washington, Indiana, US
790	84018177	Indiana	Wayne	Wayne, Indiana, US
791	84018179	Indiana	Wells	Wells, Indiana, US
792	84018181	Indiana	White	White, Indiana, US
793	84018183	Indiana	Whitley	Whitley, Indiana, US
794	84019001	Iowa	Adair	Adair, Iowa, US
795	84019003	Iowa	Adams	Adams, Iowa, US
796	84019005	Iowa	Allamakee	Allamakee, Iowa, US
797	84019007	Iowa	Appanoose	Appanoose, Iowa, US
798	84019009	Iowa	Audubon	Audubon, Iowa, US
799	84019011	Iowa	Benton	Benton, Iowa, US
800	84019013	Iowa	Black Hawk	Black Hawk, Iowa, US
801	84019015	Iowa	Boone	Boone, Iowa, US
802	84019017	Iowa	Bremer	Bremer, Iowa, US
803	84019019	Iowa	Buchanan	Buchanan, Iowa, US
804	84019021	Iowa	Buena Vista	Buena Vista, Iowa, US
805	84019023	Iowa	Butler	Butler, Iowa, US
806	84019025	Iowa	Calhoun	Calhoun, Iowa, US
807	84019027	Iowa	Carroll	Carroll, Iowa, US
808	84019029	Iowa	Cass	Cass, Iowa, US
809	84019031	Iowa	Cedar	Cedar, Iowa, US
810	84019033	Iowa	Cerro Gordo	Cerro Gordo, Iowa, US
811	84019035	Iowa	Cherokee	Cherokee, Iowa, US
812	84019037	Iowa	Chickasaw	Chickasaw, Iowa, US
813	84019039	Iowa	Clarke	Clarke, Iowa, US
814	84019041	Iowa	Clay	Clay, Iowa, US
815	84019043	Iowa	Clayton	Clayton, Iowa, US
816	84019045	Iowa	Clinton	Clinton, Iowa, US
817	84019047	Iowa	Crawford	Crawford, Iowa, US
818	84019049	Iowa	Dallas	Dallas, Iowa, US
819	84019051	Iowa	Davis	Davis, Iowa, US
820	84019053	Iowa	Decatur	Decatur, Iowa, US
821	84019055	Iowa	Delaware	Delaware, Iowa, US
822	84019057	Iowa	Des Moines	Des Moines, Iowa, US
823	84019059	Iowa	Dickinson	Dickinson, Iowa, US
824	84019061	Iowa	Dubuque	Dubuque, Iowa, US
825	84019063	Iowa	Emmet	Emmet, Iowa, US
826	84019065	Iowa	Fayette	Fayette, Iowa, US
827	84019067	Iowa	Floyd	Floyd, Iowa, US
828	84019069	Iowa	Franklin	Franklin, Iowa, US
829	84019071	Iowa	Fremont	Fremont, Iowa, US
830	84019073	Iowa	Greene	Greene, Iowa, US
831	84019075	Iowa	Grundy	Grundy, Iowa, US
832	84019077	Iowa	Guthrie	Guthrie, Iowa, US
833	84019079	Iowa	Hamilton	Hamilton, Iowa, US
834	84019081	Iowa	Hancock	Hancock, Iowa, US
835	84019083	Iowa	Hardin	Hardin, Iowa, US
836	84019085	Iowa	Harrison	Harrison, Iowa, US
837	84019087	Iowa	Henry	Henry, Iowa, US
838	84019089	Iowa	Howard	Howard, Iowa, US
839	84019091	Iowa	Humboldt	Humboldt, Iowa, US
840	84019093	Iowa	Ida	Ida, Iowa, US
841	84019095	Iowa	Iowa	Iowa, Iowa, US
842	84019097	Iowa	Jackson	Jackson, Iowa, US
843	84019099	Iowa	Jasper	Jasper, Iowa, US
844	84019101	Iowa	Jefferson	Jefferson, Iowa, US
845	84019103	Iowa	Johnson	Johnson, Iowa, US
846	84019105	Iowa	Jones	Jones, Iowa, US
847	84019107	Iowa	Keokuk	Keokuk, Iowa, US
848	84019109	Iowa	Kossuth	Kossuth, Iowa, US
849	84019111	Iowa	Lee	Lee, Iowa, US
850	84019113	Iowa	Linn	Linn, Iowa, US
851	84019115	Iowa	Louisa	Louisa, Iowa, US
852	84019117	Iowa	Lucas	Lucas, Iowa, US
853	84019119	Iowa	Lyon	Lyon, Iowa, US
854	84019121	Iowa	Madison	Madison, Iowa, US
855	84019123	Iowa	Mahaska	Mahaska, Iowa, US
856	84019125	Iowa	Marion	Marion, Iowa, US
857	84019127	Iowa	Marshall	Marshall, Iowa, US
858	84019129	Iowa	Mills	Mills, Iowa, US
859	84019131	Iowa	Mitchell	Mitchell, Iowa, US
860	84019133	Iowa	Monona	Monona, Iowa, US
861	84019135	Iowa	Monroe	Monroe, Iowa, US
862	84019137	Iowa	Montgomery	Montgomery, Iowa, US
863	84019139	Iowa	Muscatine	Muscatine, Iowa, US
864	84019141	Iowa	O'Brien	O'Brien, Iowa, US
865	84019143	Iowa	Osceola	Osceola, Iowa, US
866	84019145	Iowa	Page	Page, Iowa, US
867	84019147	Iowa	Palo Alto	Palo Alto, Iowa, US
868	84019149	Iowa	Plymouth	Plymouth, Iowa, US
869	84019151	Iowa	Pocahontas	Pocahontas, Iowa, US
870	84019153	Iowa	Polk	Polk, Iowa, US
871	84019155	Iowa	Pottawattamie	Pottawattamie, Iowa, US
872	84019157	Iowa	Poweshiek	Poweshiek, Iowa, US
873	84019159	Iowa	Ringgold	Ringgold, Iowa, US
874	84019161	Iowa	Sac	Sac, Iowa, US
875	84019163	Iowa	Scott	Scott, Iowa, US
876	84019165	Iowa	Shelby	Shelby, Iowa, US
877	84019167	Iowa	Sioux	Sioux, Iowa, US
878	84019169	Iowa	Story	Story, Iowa, US
879	84019171	Iowa	Tama	Tama, Iowa, US
880	84019173	Iowa	Taylor	Taylor, Iowa, US
881	84019175	Iowa	Union	Union, Iowa, US
882	84019177	Iowa	Van Buren	Van Buren, Iowa, US
883	84019179	Iowa	Wapello	Wapello, Iowa, US
884	84019181	Iowa	Warren	Warren, Iowa, US
885	84019183	Iowa	Washington	Washington, Iowa, US
886	84019185	Iowa	Wayne	Wayne, Iowa, US
887	84019187	Iowa	Webster	Webster, Iowa, US
888	84019189	Iowa	Winnebago	Winnebago, Iowa, US
889	84019191	Iowa	Winneshiek	Winneshiek, Iowa, US
890	84019193	Iowa	Woodbury	Woodbury, Iowa, US
891	84019195	Iowa	Worth	Worth, Iowa, US
892	84019197	Iowa	Wright	Wright, Iowa, US
893	84020001	Kansas	Allen	Allen, Kansas, US
894	84020003	Kansas	Anderson	Anderson, Kansas, US
895	84020005	Kansas	Atchison	Atchison, Kansas, US
896	84020007	Kansas	Barber	Barber, Kansas, US
897	84020009	Kansas	Barton	Barton, Kansas, US
898	84020011	Kansas	Bourbon	Bourbon, Kansas, US
899	84020013	Kansas	Brown	Brown, Kansas, US
900	84020015	Kansas	Butler	Butler, Kansas, US
901	84020017	Kansas	Chase	Chase, Kansas, US
902	84020019	Kansas	Chautauqua	Chautauqua, Kansas, US
903	84020021	Kansas	Cherokee	Cherokee, Kansas, US
904	84020023	Kansas	Cheyenne	Cheyenne, Kansas, US
905	84020025	Kansas	Clark	Clark, Kansas, US
906	84020027	Kansas	Clay	Clay, Kansas, US
907	84020029	Kansas	Cloud	Cloud, Kansas, US
908	84020031	Kansas	Coffey	Coffey, Kansas, US
909	84020033	Kansas	Comanche	Comanche, Kansas, US
910	84020035	Kansas	Cowley	Cowley, Kansas, US
911	84020037	Kansas	Crawford	Crawford, Kansas, US
912	84020039	Kansas	Decatur	Decatur, Kansas, US
913	84020041	Kansas	Dickinson	Dickinson, Kansas, US
914	84020043	Kansas	Doniphan	Doniphan, Kansas, US
915	84020045	Kansas	Douglas	Douglas, Kansas, US
916	84020047	Kansas	Edwards	Edwards, Kansas, US
917	84020049	Kansas	Elk	Elk, Kansas, US
918	84020051	Kansas	Ellis	Ellis, Kansas, US
919	84020053	Kansas	Ellsworth	Ellsworth, Kansas, US
920	84020055	Kansas	Finney	Finney, Kansas, US
921	84020057	Kansas	Ford	Ford, Kansas, US
922	84020059	Kansas	Franklin	Franklin, Kansas, US
923	84020061	Kansas	Geary	Geary, Kansas, US
924	84020063	Kansas	Gove	Gove, Kansas, US
925	84020065	Kansas	Graham	Graham, Kansas, US
926	84020067	Kansas	Grant	Grant, Kansas, US
927	84020069	Kansas	Gray	Gray, Kansas, US
928	84020071	Kansas	Greeley	Greeley, Kansas, US
929	84020073	Kansas	Greenwood	Greenwood, Kansas, US
930	84020075	Kansas	Hamilton	Hamilton, Kansas, US
931	84020077	Kansas	Harper	Harper, Kansas, US
932	84020079	Kansas	Harvey	Harvey, Kansas, US
933	84020081	Kansas	Haskell	Haskell, Kansas, US
934	84020083	Kansas	Hodgeman	Hodgeman, Kansas, US
935	84020085	Kansas	Jackson	Jackson, Kansas, US
936	84020087	Kansas	Jefferson	Jefferson, Kansas, US
937	84020089	Kansas	Jewell	Jewell, Kansas, US
938	84020091	Kansas	Johnson	Johnson, Kansas, US
939	84020093	Kansas	Kearny	Kearny, Kansas, US
940	84020095	Kansas	Kingman	Kingman, Kansas, US
941	84020097	Kansas	Kiowa	Kiowa, Kansas, US
942	84020099	Kansas	Labette	Labette, Kansas, US
943	84020101	Kansas	Lane	Lane, Kansas, US
944	84020103	Kansas	Leavenworth	Leavenworth, Kansas, US
945	84020105	Kansas	Lincoln	Lincoln, Kansas, US
946	84020107	Kansas	Linn	Linn, Kansas, US
947	84020109	Kansas	Logan	Logan, Kansas, US
948	84020111	Kansas	Lyon	Lyon, Kansas, US
949	84020113	Kansas	McPherson	McPherson, Kansas, US
950	84020115	Kansas	Marion	Marion, Kansas, US
951	84020117	Kansas	Marshall	Marshall, Kansas, US
952	84020119	Kansas	Meade	Meade, Kansas, US
953	84020121	Kansas	Miami	Miami, Kansas, US
954	84020123	Kansas	Mitchell	Mitchell, Kansas, US
955	84020125	Kansas	Montgomery	Montgomery, Kansas, US
956	84020127	Kansas	Morris	Morris, Kansas, US
957	84020129	Kansas	Morton	Morton, Kansas, US
958	84020131	Kansas	Nemaha	Nemaha, Kansas, US
959	84020133	Kansas	Neosho	Neosho, Kansas, US
960	84020135	Kansas	Ness	Ness, Kansas, US
961	84020137	Kansas	Norton	Norton, Kansas, US
962	84020139	Kansas	Osage	Osage, Kansas, US
963	84020141	Kansas	Osborne	Osborne, Kansas, US
964	84020143	Kansas	Ottawa	Ottawa, Kansas, US
965	84020145	Kansas	Pawnee	Pawnee, Kansas, US
966	84020147	Kansas	Phillips	Phillips, Kansas, US
967	84020149	Kansas	Pottawatomie	Pottawatomie, Kansas, US
968	84020151	Kansas	Pratt	Pratt, Kansas, US
969	84020153	Kansas	Rawlins	Rawlins, Kansas, US
970	84020155	Kansas	Reno	Reno, Kansas, US
971	84020157	Kansas	Republic	Republic, Kansas, US
972	84020159	Kansas	Rice	Rice, Kansas, US
973	84020161	Kansas	Riley	Riley, Kansas, US
974	84020163	Kansas	Rooks	Rooks, Kansas, US
975	84020165	Kansas	Rush	Rush, Kansas, US
976	84020167	Kansas	Russell	Russell, Kansas, US
977	84020169	Kansas	Saline	Saline, Kansas, US
978	84020171	Kansas	Scott	Scott, Kansas, US
979	84020173	Kansas	Sedgwick	Sedgwick, Kansas, US
980	84020175	Kansas	Seward	Seward, Kansas, US
981	84020177	Kansas	Shawnee	Shawnee, Kansas, US
982	84020179	Kansas	Sheridan	Sheridan, Kansas, US
983	84020181	Kansas	Sherman	Sherman, Kansas, US
984	84020183	Kansas	Smith	Smith, Kansas, US
985	84020185	Kansas	Stafford	Stafford, Kansas, US
986	84020187	Kansas	Stanton	Stanton, Kansas, US
987	84020189	Kansas	Stevens	Stevens, Kansas, US
988	84020191	Kansas	Sumner	Sumner, Kansas, US
989	84020193	Kansas	Thomas	Thomas, Kansas, US
990	84020195	Kansas	Trego	Trego, Kansas, US
991	84020197	Kansas	Wabaunsee	Wabaunsee, Kansas, US
992	84020199	Kansas	Wallace	Wallace, Kansas, US
993	84020201	Kansas	Washington	Washington, Kansas, US
994	84020203	Kansas	Wichita	Wichita, Kansas, US
995	84020205	Kansas	Wilson	Wilson, Kansas, US
996	84020207	Kansas	Woodson	Woodson, Kansas, US
997	84020209	Kansas	Wyandotte	Wyandotte, Kansas, US
998	84021001	Kentucky	Adair	Adair, Kentucky, US
999	84021003	Kentucky	Allen	Allen, Kentucky, US
1000	84021005	Kentucky	Anderson	Anderson, Kentucky, US
1001	84021007	Kentucky	Ballard	Ballard, Kentucky, US
